# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
76.1523,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
78.1563,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
80.1603,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
82.1643,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
84.1683,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
86.1723,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
88.1764,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
90.1804,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
92.1844,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
94.1884,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
96.1924,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
98.1964,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
100.2,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
102.204,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
104.208,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
106.212,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
108.216,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
110.22,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
112.224,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
114.228,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
116.232,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
118.236,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
120.24,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
122.244,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
124.248,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
126.253,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
128.257,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
130.261,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
132.265,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
134.269,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
136.273,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485,8.4485
138.277,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263,5.263
140.281,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541,2.48541
142.285,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348,2.21348
144.289,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155,1.94155
146.293,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318,1.81318
148.297,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382,1.76382
150.301,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951,1.71951
152.305,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038,1.7038
154.309,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809,1.68809
156.313,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561,1.67561
158.317,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483,1.66483
160.321,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553,1.65553
162.325,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1.654
164.329,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247,1.65247
166.333,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793,1.64793
168.337,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185,1.64185
170.341,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605,1.63605
172.345,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153,1.63153
174.349,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702,1.62702
176.353,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962,1.62962
178.357,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565,1.63565
180.361,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923,1.63923
182.365,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171,1.63171
184.369,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418,1.62418
186.373,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079,1.62079
188.377,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929,1.61929
190.381,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922,1.61922
192.385,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522,1.62522
194.389,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122,1.63122
196.393,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621,1.63621
198.397,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074,1.64074
200.401,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407,1.64407
202.405,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255,1.64255
204.409,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104,1.64104
206.413,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488,1.64488
208.417,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096,1.65096
210.421,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481,1.65481
212.425,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024,1.65024
214.429,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567,1.64567
216.433,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983,1.64983
218.437,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746,1.65746
220.441,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274,1.66274
222.445,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968,1.65968
224.449,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661,1.65661
226.453,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799,1.65799
228.457,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105,1.66105
230.461,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519,1.66519
232.465,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291,1.67291
234.469,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063,1.68063
236.473,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813,1.67813
238.477,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195,1.67195
240.481,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836,1.66836
242.485,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299,1.67299
244.489,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762,1.67762
246.493,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788
248.497,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788,1.6788
250.501,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919,1.67919
252.505,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074,1.68074
254.509,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229,1.68229
256.513,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976,1.68976
258.517,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914,1.69914
260.521,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486,1.70486
262.525,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015
264.529,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544,1.69544
266.533,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674,1.69674
268.537,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987,1.69987
270.541,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216
272.545,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216
274.549,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216,1.70216
276.553,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046,1.7046
278.557,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775,1.70775
280.561,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046,1.71046
282.565,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204,1.71204
284.569,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362,1.71362
286.573,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895,1.71895
288.577,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253,1.7253
290.581,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028,1.73028
292.585,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188,1.73188
294.589,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348,1.73348
296.593,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127,1.73127
298.597,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807,1.72807
300.601,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824,1.72824
302.605,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625,1.73625
304.609,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426,1.74426
306.613,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497,1.75497
308.617,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634,1.76634
310.621,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217,1.77217
312.625,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565,1.76565
314.629,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913,1.75913
316.633,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713,1.7713
318.637,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771,1.78771
320.641,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781,1.79781
